1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.863906145095825
1.0,-2.9107093811035156
1.0,-3.2347629070281982
1.0,-2.9117581844329834
1.0,-2.90104603767395
1.0,-2.8060948848724365
1.0,-2.8008975982666016
1.0,-2.7935824394226074
1.0,-2.815791368484497
1.0,-2.9014201164245605
1.0,-3.1233906745910645
1.0,-2.94637393951416
1.0,-2.91632080078125
1.0,-3.0014736652374268
1.0,-2.859938383102417
1.0,-2.8544087409973145
1.0,-2.837449550628662
1.0,-2.7961273193359375
1.0,-2.814682960510254
1.0,-2.8244428634643555
1.0,-2.9010121822357178
1.0,-3.086336612701416
1.0,-3.0042452812194824
1.0,-2.9550790786743164
1.0,-3.030303716659546
1.0,-2.88010573387146
1.0,-2.860551595687866
1.0,-2.8073291778564453
1.0,-2.7304415702819824
1.0,-2.7437312602996826
1.0,-2.764695882797241
1.0,-2.7921993732452393
1.0,-3.034348726272583
1.0,-2.9701273441314697
1.0,-2.953160047531128
1.0,-2.9819631576538086
1.0,-2.885437250137329
1.0,-2.915339708328247
1.0,-2.9413206577301025
1.0,-2.8144218921661377
1.0,-2.8159708976745605
1.0,-2.8397600650787354
1.0,-2.8818135261535645
1.0,-2.9903078079223633
1.0,-2.9899051189422607
1.0,-3.0057854652404785
1.0,-2.9713873863220215
1.0,-2.901358127593994
1.0,-2.95369553565979
1.0,-3.0421833992004395
1.0,-2.93875789642334
1.0,-2.90568208694458
1.0,-2.917689800262451
1.0,-3.0152764320373535
1.0,-3.0013818740844727
1.0,-3.0126543045043945
1.0,-3.0276293754577637
1.0,-3.0099470615386963
1.0,-2.9161176681518555
1.0,-2.9458107948303223
1.0,-3.020235061645508
1.0,-2.9486327171325684
1.0,-2.9096243381500244
1.0,-2.891115665435791
1.0,-2.958763599395752
1.0,-2.958244562149048
1.0,-2.9909160137176514
1.0,-2.978074073791504
1.0,-2.989438056945801
1.0,-2.873842239379883
1.0,-2.905611515045166
1.0,-3.0685830116271973
1.0,-2.8651909828186035
1.0,-2.7783312797546387
1.0,-2.967074155807495
1.0,-2.8210415840148926
1.0,-2.8806517124176025
1.0,-2.9413018226623535
1.0,-2.9245173931121826
1.0,-3.037017822265625
1.0,-2.9200313091278076
1.0,-2.8682172298431396
1.0,-2.8814563751220703
1.0,-3.038412570953369
1.0,-3.2202563285827637
1.0,-3.430185556411743
1.0,-3.213900089263916
1.0,-3.4154443740844727
1.0,-3.6889097690582275
1.0,-3.9145147800445557
1.0,-3.673696994781494
1.0,-3.247157096862793
1.0,-3.087135076522827
1.0,-3.01529598236084
1.0,-2.73580002784729
1.0,-2.680027484893799
1.0,-2.715930461883545
1.0,-2.7803385257720947
1.0,-2.853299856185913
1.0,-2.957166910171509
1.0,-3.0115911960601807
1.0,-2.957564353942871
1.0,-2.9096415042877197
1.0,-2.8875720500946045
1.0,-2.8298075199127197
1.0,-2.773552894592285
1.0,-2.7423062324523926
1.0,-2.7236475944519043
1.0,-2.7150979042053223
1.0,-2.7227461338043213
1.0,-2.730579376220703
1.0,-2.7453646659851074
1.0,-2.753722906112671
1.0,-2.754561185836792
1.0,-2.770062208175659
1.0,-2.7861146926879883
1.0,-2.8176944255828857
1.0,-2.852138042449951
1.0,-2.9001715183258057
1.0,-2.9411656856536865
1.0,-2.9588985443115234
1.0,-2.945186138153076
1.0,-2.9423668384552
1.0,-2.913522481918335
1.0,-2.8781986236572266
1.0,-2.852344036102295
1.0,-2.812941074371338
1.0,-2.77097749710083
1.0,-2.7894954681396484
1.0,-2.7562508583068848
1.0,-2.749784231185913
1.0,-2.7261335849761963
1.0,-2.6946282386779785
1.0,-2.643193006515503
1.0,-2.623368263244629
1.0,-2.6018683910369873
1.0,-2.6462409496307373
1.0,-2.6594691276550293
1.0,-2.6919121742248535
1.0,-2.669130802154541
1.0,-2.6527860164642334
1.0,-2.6703364849090576
1.0,-2.6875
1.0,-2.683856964111328
1.0,-2.6562418937683105
1.0,-2.6516568660736084
1.0,-2.647181272506714
1.0,-2.608729839324951
1.0,-2.5975048542022705
1.0,-2.550330400466919
1.0,-2.5734291076660156
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
1.0,-2.550330400466919
