1.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
0.0,-2.27183198928833
0.0,-2.4084770679473877
0.0,-2.3224167823791504
0.0,-2.2939038276672363
0.0,-2.2986693382263184
0.0,-2.302248477935791
0.0,-2.306699752807617
0.0,-2.30822491645813
0.0,-2.310795783996582
0.0,-2.2990520000457764
0.0,-2.3090546131134033
0.0,-2.292701244354248
0.0,-2.2974841594696045
0.0,-2.292229175567627
0.0,-2.27183198928833
0.0,-2.2803404331207275
0.0,-2.2854807376861572
0.0,-2.2954983711242676
0.0,-2.295823097229004
0.0,-2.29298996925354
0.0,-2.293325662612915
0.0,-2.3121964931488037
0.0,-2.311830520629883
0.0,-2.27183198928833
0.0,-2.27183198928833
0.0,-2.27183198928833
0.0,-2.27183198928833
0.0,-2.27183198928833
0.0,-2.27183198928833
0.0,-2.27183198928833
0.0,-2.27183198928833
0.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
1.0,-2.27183198928833
